post_date,account_username,comment_username,comment_text,likes_comment,comment_time,caption,post_url,total_post_likes,total_post_comments
2024-03-28,katadatacoid,user_54017,Porto anjlok pada kabur. [4217],0,2024-03-29 11:04:24.174805824,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11173/,5307,200
2024-03-28,idx_channel,user_37767,Perbankan hold dulu min? [9877],5,2024-03-29 16:52:46.371545720,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11174/,4765,507
2024-03-28,idx_channel,user_35371,Kebijakan BI menguntungkan fundamental kuat. [8891],1,2024-03-29 18:32:08.568285608,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11175/,6279,260
2024-03-29,kontannews,user_15452,IHSG rebound untuk jangka panjang. [6923],0,2024-03-29 07:02:30.765025496,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11176/,4860,95
2024-03-29,kontannews,user_50253,Inflasi berapa target bulan ini. [5907],7,2024-03-29 15:23:52.961765392,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11177/,4693,299
2024-03-29,idx_channel,user_85612,Market crash resesi di depan mata. [7136],0,2024-03-29 22:52:15.158505280,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11178/,3994,256
2024-03-29,kontannews,user_22263,Market apa dampaknya akhir tahun? [3699],0,2024-03-30 02:36:37.355245176,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11179/,5388,196
2024-03-29,katadatacoid,user_67652,IHSG berapa target akhir tahun? [7401],2,2024-03-29 19:55:59.551985064,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11180/,3845,267
2024-03-29,idx_channel,user_13304,Porto merah merona pada kabur. [2156],2,2024-03-29 08:58:21.748724960,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11181/,5711,330
2024-03-29,kontannews,user_51765,Ekonomi hancur pada kabur. [2574],4,2024-03-29 22:56:43.945464848,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11182/,3923,442
2024-03-29,bisniscom,user_96220,Asing bearish resesi di depan mata. [4166],1,2024-03-29 09:44:06.142204736,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11183/,3923,203
2024-03-29,cnbcindonesia,user_18470,IHSG menunggu rilis bulan ini. [1925],6,2024-03-30 02:48:28.338944632,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11184/,4781,345
2024-03-29,katadatacoid,user_42801,Kondisi ekonomi naik fundamental kuat. [7560],0,2024-03-29 18:05:50.535684520,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11185/,5508,263
2024-03-29,kontannews,user_25292,IHSG tolong jelaskan akhir tahun? [5350],15,2024-03-29 16:42:12.732424416,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11186/,5588,261
2024-03-29,cnbcindonesia,user_96582,Saham bullish mantap! #cuan [8904],9,2024-03-29 20:32:34.929164304,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11187/,4777,424
2024-03-29,cnbcindonesia,user_2539,Kebijakan merah merona resesi di depan mata. [2507],0,2024-03-29 16:40:57.125904192,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11188/,4379,328
2024-03-29,katadatacoid,user_78873,Perbankan menunggu rilis min? [4676],6,2024-03-30 02:41:19.322644088,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11189/,3628,425
2024-03-29,bisniscom,user_95852,Market anjlok cut loss mending. [1551],3,2024-03-30 11:52:41.519383976,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11190/,7308,505
2024-03-29,bisniscom,user_94565,Asing turun tajam pada kabur. [6004],5,2024-03-30 12:09:03.716123872,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11191/,6940,115
2024-03-29,cnbcindonesia,user_17569,Inflasi tolong jelaskan wait and see. [1949],9,2024-03-30 01:20:25.912863760,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11192/,5878,342
2024-03-29,bisniscom,user_87996,Kebijakan turun tajam cut loss mending. [5780],3,2024-03-30 04:37:48.109603656,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11193/,5941,397
2024-03-29,cnbcindonesia,user_53179,Suku bunga apa dampaknya akhir tahun? [9256],0,2024-03-29 21:31:10.306343544,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11194/,5148,90
2024-03-29,cnbcindonesia,user_20742,Kondisi ekonomi menguntungkan untuk jangka panjang. [6036],0,2024-03-30 16:20:32.503083432,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11195/,4433,248
2024-03-29,bisniscom,user_81349,IHSG tolong jelaskan akhir tahun? [6300],3,2024-03-30 12:29:54.699823328,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11196/,5443,212
2024-03-29,idx_channel,user_91403,Porto merah merona resesi di depan mata. [4395],14,2024-03-30 01:03:16.896563216,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11197/,5911,181
2024-03-29,kontannews,user_83319,IHSG turun tajam resesi di depan mata. [2718],3,2024-03-30 17:35:39.093303112,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11198/,5320,335
2024-03-29,bisniscom,user_38772,Suku bunga hold dulu bulan ini. [8945],7,2024-03-30 07:06:01.290043000,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11199/,5363,324
2024-03-29,cnbcindonesia,user_32093,IHSG naik waktunya serok bawah 🚀 [5656],0,2024-03-30 05:32:23.486782888,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11200/,4856,264
2024-03-30,kontannews,user_21265,Market apa dampaknya min? [7337],4,2024-03-30 07:51:45.683522784,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11201/,4664,170
2024-03-30,idx_channel,user_23615,IHSG crash resesi di depan mata. [5364],2,2024-03-30 09:36:07.880262672,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11202/,6651,588
2024-03-30,bisniscom,user_8750,Investasi naik waktunya serok bawah 🚀 [2598],0,2024-03-30 07:48:30.077002568,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11203/,4546,403
2024-03-30,cnbcindonesia,user_35444,Kebijakan anjlok gak jelas! 🤬 [1130],0,2024-03-30 16:36:52.273742456,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11204/,4793,217
2024-03-30,cnbcindonesia,user_79674,Inflasi hold dulu min? [9548],0,2024-03-30 18:56:14.470482352,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11205/,6129,380
2024-03-30,kontannews,user_95753,Portofolio bullish untuk jangka panjang. [1408],0,2024-03-30 17:25:36.667222240,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11206/,4625,287
2024-03-30,cnbcindonesia,user_6822,Market sangat bagus untuk jangka panjang. [6857],9,2024-03-30 11:41:58.863962128,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11207/,7016,275
2024-03-30,cnbcindonesia,user_85946,Kebijakan turun tajam pada kabur. [4095],3,2024-03-30 12:11:21.060702024,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11208/,6008,332
2024-03-30,katadatacoid,user_35618,Perbankan berapa target akhir tahun? [5269],8,2024-03-31 06:36:43.257441912,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11209/,5497,246
2024-03-30,katadatacoid,user_1492,Kebijakan anjlok pada kabur. [2346],8,2024-03-31 04:39:05.454181808,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11210/,4244,240
2024-03-30,katadatacoid,user_31861,IHSG menguntungkan inflasi terkendali. [5866],4,2024-03-31 00:20:27.650921696,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11211/,6304,317
2024-03-30,kontannews,user_62972,Market tolong jelaskan akhir tahun? [6459],5,2024-03-30 14:02:49.847661584,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11212/,4827,387
2024-03-30,bisniscom,user_78627,Porto bearish resesi di depan mata. [3832],5,2024-03-31 04:33:12.044401480,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11213/,4957,405
2024-03-30,idx_channel,user_77618,Inflasi menunggu rilis lebih detail? [5717],3,2024-03-30 23:05:34.241141368,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11214/,4400,203
2024-03-30,katadatacoid,user_33241,Kondisi ekonomi naik waktunya serok bawah 🚀 [7428],5,2024-03-30 23:36:56.437881264,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11215/,4318,325
2024-03-30,bisniscom,user_39587,IHSG bearish gak jelas! 🤬 [8961],7,2024-03-30 18:28:18.634621152,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11216/,4882,404
2024-03-30,katadatacoid,user_57672,Kebijakan BI hijau terus waktunya serok bawah 🚀 [8557],0,2024-03-31 05:47:40.831361048,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11217/,3832,272
2024-03-30,bisniscom,user_84265,IHSG menguntungkan inflasi terkendali. [1067],11,2024-03-30 21:26:03.028100936,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11218/,5609,361
2024-03-30,cnbcindonesia,user_90486,Kondisi ekonomi naik mantap! #cuan [4966],7,2024-03-31 08:49:25.224840824,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11219/,6733,394
2024-03-30,bisniscom,user_78465,Portofolio menguntungkan waktunya serok bawah 🚀 [5982],3,2024-03-31 04:06:47.421580720,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11220/,5575,293
2024-03-30,idx_channel,user_8177,IHSG berapa target bulan ini. [7810],3,2024-03-31 08:10:09.618320608,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11221/,3846,279
2024-03-30,idx_channel,user_28537,Investasi naik fundamental kuat. [2203],2,2024-03-31 07:56:31.815060504,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11222/,4828,256
2024-03-30,katadatacoid,user_98319,Market sangat bagus mantap! #cuan [5236],0,2024-03-31 08:20:54.011800392,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11223/,6324,154
2024-03-30,bisniscom,user_49144,Market turun tajam resesi di depan mata. [6506],1,2024-03-31 03:25:16.208540280,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11224/,4582,286
2024-03-31,katadatacoid,user_8887,IHSG rebound inflasi terkendali. [5539],12,2024-03-31 11:14:38.405280176,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11225/,4737,269
2024-03-31,idx_channel,user_63213,Asing crash ngeri bgt. [7649],5,2024-03-31 08:44:00.602020064,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11226/,5271,291
2024-03-31,bisniscom,user_16389,Kebijakan BI meroket inflasi terkendali. [4907],0,2024-03-31 19:48:22.798759960,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11227/,7108,217
2024-03-31,kontannews,user_93986,Portofolio bullish mantap! #cuan [4796],4,2024-03-31 22:57:44.995499848,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11228/,6215,173
2024-03-31,bisniscom,user_94415,Ekonomi turun tajam pada kabur. [7911],8,2024-04-01 02:41:07.192239736,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11229/,3139,284
2024-03-31,idx_channel,user_5120,Asing merah merona resesi di depan mata. [8848],1,2024-04-01 04:11:29.388979632,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11230/,5958,259
2024-03-31,bisniscom,user_87468,Investasi bullish waktunya serok bawah 🚀 [2660],13,2024-03-31 20:38:51.585719520,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11231/,4359,131
2024-03-31,katadatacoid,user_20279,Ekonomi merah merona cut loss mending. [8282],5,2024-03-31 15:42:13.782459416,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11232/,5395,258
2024-03-31,katadatacoid,user_42328,Perbankan hold dulu akhir tahun? [2677],3,2024-03-31 16:19:35.979199304,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11233/,5325,544
2024-03-31,cnbcindonesia,user_44953,IHSG berapa target wait and see. [9452],2,2024-03-31 16:18:58.175939200,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11234/,5355,223
2024-03-31,idx_channel,user_93312,Market hold dulu bulan ini. [4295],3,2024-03-31 21:12:20.372679088,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11235/,4715,279
2024-03-31,idx_channel,user_96035,Suku bunga berapa target wait and see. [6444],2,2024-04-01 09:16:42.569418976,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11236/,5953,239
2024-03-31,bisniscom,user_53957,Perbankan hold dulu akhir tahun? [4956],3,2024-04-01 07:34:04.766158872,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11237/,5622,282
2024-03-31,cnbcindonesia,user_93920,Suku bunga hold dulu akhir tahun? [2402],0,2024-04-01 07:02:26.962898760,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11238/,5680,351
2024-03-31,cnbcindonesia,user_74056,Portofolio sangat bagus waktunya serok bawah 🚀 [9344],0,2024-03-31 20:58:49.159638656,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11239/,4242,225
2024-03-31,kontannews,user_35007,Kebijakan turun tajam gak jelas! 🤬 [3634],5,2024-04-01 10:05:11.356378544,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11240/,5891,329
2024-03-31,kontannews,user_67941,Investasi sangat bagus inflasi terkendali. [9139],2,2024-03-31 23:02:33.553118432,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11241/,6416,321
2024-03-31,idx_channel,user_42570,Portofolio hijau terus untuk jangka panjang. [1345],3,2024-03-31 21:49:55.749858328,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11242/,6501,333
2024-03-31,bisniscom,user_70138,Saham hijau terus fundamental kuat. [7074],0,2024-04-01 15:25:17.946598216,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11243/,3723,309
2024-03-31,bisniscom,user_92617,IHSG anjlok pada kabur. [4785],2,2024-04-01 13:58:40.143338112,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11244/,3759,531
2024-03-31,katadatacoid,user_91739,Asing turun tajam pada kabur. [1607],5,2024-03-31 21:02:02.340078000,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11245/,5999,205
2024-03-31,kontannews,user_81049,Asing anjlok ngeri bgt. [5501],6,2024-04-01 12:14:24.536817896,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11246/,5589,218
2024-03-31,cnbcindonesia,user_24115,IHSG meroket waktunya serok bawah 🚀 [5723],1,2024-04-01 03:27:46.733557784,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11247/,4974,373
2024-03-31,katadatacoid,user_66982,Market crash pada kabur. [7038],4,2024-04-01 13:57:08.930297672,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11248/,5463,424
2024-03-31,idx_channel,user_64537,Kebijakan bearish ngeri bgt. [6648],21,2024-04-01 23:22:31.127037568,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11249/,4841,209
2024-04-01,katadatacoid,user_11370,Suku bunga apa dampaknya min? [4011],3,2024-04-01 19:27:53.323777456,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11250/,6584,376
2024-04-01,idx_channel,user_25134,Asing anjlok resesi di depan mata. [6915],4,2024-04-01 22:42:15.520517352,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11251/,4004,180
2024-04-01,bisniscom,user_16093,Market merah merona ngeri bgt. [1946],1,2024-04-01 08:26:37.717257240,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11252/,3997,369
2024-04-01,bisniscom,user_97597,IHSG bullish inflasi terkendali. [1447],4,2024-04-01 13:53:59.913997128,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11253/,3943,324
2024-04-01,katadatacoid,user_53139,IHSG rebound mantap! #cuan [3634],7,2024-04-01 06:42:22.110737024,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11254/,3658,383
2024-04-01,katadatacoid,user_38998,IHSG naik inflasi terkendali. [4749],3,2024-04-01 23:23:44.307476912,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11255/,4381,242
2024-04-01,katadatacoid,user_33226,Ekonomi anjlok pada kabur. [4141],4,2024-04-01 09:05:06.504216808,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11256/,3920,198
2024-04-01,idx_channel,user_97523,IHSG tolong jelaskan lebih detail? [9034],3,2024-04-02 06:35:28.700956696,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock11257/,5691,155
